11784;0;0;0;0;0;0;15;15;1:57:49 PM
11788;0;0;0;0;0;0;0;0;1:57:49 PM
11792;0;0;0;0;0;15;15;15;1:57:49 PM
11796;0;0;0;15;15;31;31;31;1:57:49 PM
11800;0;0;0;15;31;31;46;46;1:57:49 PM
11804;0;0;0;15;15;31;46;46;1:57:49 PM
11808;0;0;0;0;15;31;46;46;1:57:49 PM
11812;0;0;0;0;15;31;46;46;1:57:49 PM
11816;0;0;0;15;15;31;46;46;1:57:49 PM
11820;0;0;0;15;31;31;46;46;1:57:49 PM
11824;0;0;0;15;31;46;62;62;1:57:50 PM
11828;0;0;0;15;31;46;46;46;1:57:50 PM
11832;0;0;0;15;15;31;46;46;1:57:50 PM
11836;0;15;15;31;46;62;78;78;1:57:50 PM
11840;0;0;0;15;31;46;62;62;1:57:50 PM
11844;0;0;0;31;78;109;140;140;1:57:50 PM
11848;0;0;0;78;124;171;203;203;1:57:50 PM
11852;0;0;0;46;93;124;203;203;1:57:50 PM
11856;0;0;0;93;156;218;281;281;1:57:51 PM
11860;0;0;0;78;140;203;265;265;1:57:51 PM
11864;0;0;0;62;93;140;265;265;1:57:51 PM
11868;0;0;0;93;156;218;265;265;1:57:51 PM
11872;0;0;0;31;109;171;203;203;1:57:52 PM
11876;0;0;0;46;124;187;234;234;1:57:52 PM
11880;0;0;0;46;93;140;203;203;1:57:52 PM
11884;0;0;0;46;93;124;140;140;1:57:52 PM
11888;0;0;0;78;109;124;140;140;1:57:52 PM
11892;0;0;0;15;62;109;124;124;1:57:53 PM
11896;0;0;0;15;78;156;156;156;1:57:53 PM
11900;0;0;0;15;46;62;109;109;1:57:53 PM
11904;0;0;0;15;31;46;46;46;1:57:53 PM
11908;0;0;0;15;31;46;62;62;1:57:53 PM
11912;0;0;0;15;31;46;62;62;1:57:53 PM
11916;0;0;0;15;31;31;46;46;1:57:53 PM
11920;0;0;0;0;15;31;46;46;1:57:53 PM
11924;0;0;0;15;31;46;62;62;1:57:53 PM
11928;0;0;0;15;31;46;62;62;1:57:53 PM
11932;0;0;0;15;31;31;46;46;1:57:53 PM
11936;0;15;15;31;31;46;62;62;1:57:53 PM
11940;0;0;0;15;15;31;31;31;1:57:53 PM
11944;0;0;0;15;15;15;15;15;1:57:53 PM
11948;0;0;0;15;15;15;15;15;1:57:53 PM
11952;0;0;0;15;15;15;15;15;1:57:54 PM
11956;0;0;0;15;15;15;15;15;1:57:54 PM
11960;0;0;0;0;15;15;31;31;1:57:54 PM
11964;0;0;0;0;15;15;31;31;1:57:54 PM
11968;0;0;0;0;15;15;31;31;1:57:54 PM
11972;0;0;0;15;15;31;46;46;1:57:54 PM
11976;0;0;0;15;15;31;46;46;1:57:54 PM
11980;0;0;0;15;15;31;46;46;1:57:54 PM
11984;0;0;0;15;15;31;46;46;1:57:54 PM
11988;0;0;0;15;31;46;46;46;1:57:54 PM
11992;15;15;15;15;31;46;62;62;1:57:54 PM
11996;0;0;0;15;31;31;46;46;1:57:54 PM
12000;0;0;0;15;31;46;62;62;1:57:54 PM
12004;0;0;0;15;31;46;62;62;1:57:54 PM
12008;0;0;0;15;31;46;62;62;1:57:54 PM
12012;0;0;0;46;124;187;281;281;1:57:54 PM
12016;0;0;0;62;78;93;140;140;1:57:55 PM
12020;0;0;0;62;93;140;203;203;1:57:55 PM
12024;0;0;0;46;78;124;140;140;1:57:55 PM
12028;0;0;0;15;31;46;62;62;1:57:55 PM
12032;0;0;0;15;31;93;140;140;1:57:55 PM
12036;0;0;0;31;109;140;156;156;1:57:55 PM
12040;0;0;0;15;31;78;93;93;1:57:55 PM
12044;0;0;0;15;46;62;78;78;1:57:56 PM
12048;0;0;0;62;124;156;171;171;1:57:56 PM
12052;0;0;0;78;93;109;124;124;1:57:56 PM
12056;0;0;0;15;109;124;140;140;1:57:56 PM
12060;0;0;0;15;46;78;93;93;1:57:56 PM
12064;0;0;0;15;62;78;93;93;1:57:56 PM
12068;0;0;0;15;31;46;62;62;1:57:56 PM
12072;0;0;0;15;31;46;62;62;1:57:56 PM
12076;0;0;0;15;31;46;62;62;1:57:56 PM
12080;0;0;0;15;93;109;203;203;1:57:57 PM
12084;0;0;0;62;78;93;124;124;1:57:57 PM
12088;0;0;0;46;109;140;203;203;1:57:57 PM
12092;0;0;0;46;93;140;187;187;1:57:57 PM
12096;0;0;0;78;124;203;265;265;1:57:57 PM
12100;0;0;0;46;93;156;187;187;1:57:58 PM
12104;0;0;0;31;62;93;140;140;1:57:58 PM
12108;0;0;0;78;124;171;218;218;1:57:58 PM
12112;0;0;0;62;109;156;249;249;1:57:58 PM
12116;0;0;0;62;140;203;265;265;1:57:59 PM
12120;0;0;0;62;156;171;187;187;1:57:59 PM
12124;0;0;0;15;78;93;109;109;1:57:59 PM
12128;0;0;0;46;78;124;140;140;1:57:59 PM
12132;0;0;0;15;31;31;46;46;1:57:59 PM
12136;0;15;15;93;156;234;312;312;1:57:59 PM
12140;0;0;0;109;156;171;187;187;1:58:00 PM
12144;0;0;0;31;78;124;156;156;1:58:00 PM
12148;0;0;0;109;156;249;281;281;1:58:00 PM
12152;0;0;0;15;31;46;62;62;1:58:00 PM
12156;0;0;0;15;31;46;62;62;1:58:00 PM
12160;0;0;0;15;31;46;62;62;1:58:00 PM
12164;0;0;0;15;31;46;109;109;1:58:00 PM
12168;0;0;0;31;46;62;93;93;1:58:01 PM
12172;0;0;0;31;78;109;140;140;1:58:01 PM
12176;0;0;0;15;31;46;46;46;1:58:01 PM
12180;0;0;0;0;31;31;31;31;1:58:01 PM
12184;0;0;0;0;0;15;15;15;1:58:01 PM
12188;0;0;0;0;0;0;15;15;1:58:01 PM
12192;0;0;0;0;0;0;15;15;1:58:01 PM
12196;0;0;0;0;0;0;0;0;1:58:01 PM
12200;0;0;0;15;15;15;15;15;1:58:01 PM
12204;0;0;0;0;15;15;15;15;1:58:01 PM
12208;0;0;0;0;0;15;15;15;1:58:01 PM
12212;0;0;0;0;15;15;31;31;1:58:01 PM
12216;0;0;0;15;15;31;46;46;1:58:01 PM
12220;0;0;0;15;31;46;46;46;1:58:01 PM
12224;0;0;0;15;31;46;62;62;1:58:01 PM
12228;0;0;0;15;31;46;62;62;1:58:01 PM
12232;0;0;0;15;31;46;62;62;1:58:01 PM
12236;0;0;0;15;31;46;78;78;1:58:01 PM
12240;0;0;0;15;31;46;62;62;1:58:01 PM
12244;0;0;0;15;31;46;62;62;1:58:01 PM
12248;0;0;0;15;31;46;62;62;1:58:02 PM
12252;0;0;0;31;93;140;171;171;1:58:02 PM
12256;0;0;0;15;31;109;124;124;1:58:02 PM
12260;0;0;0;15;31;46;62;62;1:58:02 PM
12264;0;0;0;31;46;62;124;124;1:58:02 PM
12268;0;0;0;15;31;46;62;62;1:58:02 PM
12272;0;0;0;15;31;46;62;62;1:58:02 PM
12276;15;15;15;31;46;62;78;78;1:58:02 PM
12280;0;0;0;15;31;46;62;62;1:58:02 PM
12284;0;0;0;15;46;62;78;78;1:58:02 PM
12288;0;0;0;15;31;46;62;62;1:58:03 PM
12292;0;0;0;15;31;46;62;62;1:58:03 PM
12296;0;0;0;15;31;46;62;62;1:58:03 PM
12300;0;0;0;15;31;46;62;62;1:58:03 PM
12304;0;0;0;15;31;46;62;62;1:58:03 PM
12308;0;0;0;15;31;46;62;62;1:58:03 PM
12312;0;0;0;15;31;46;62;62;1:58:03 PM
12316;0;0;0;31;46;62;62;62;1:58:03 PM
12320;0;0;0;15;31;46;62;62;1:58:03 PM
12324;0;0;0;15;31;46;62;62;1:58:03 PM
12328;0;0;0;15;31;46;62;62;1:58:03 PM
12332;0;0;0;15;31;46;62;62;1:58:03 PM
12336;0;0;0;15;31;46;62;62;1:58:03 PM
12340;0;0;0;15;31;46;62;62;1:58:03 PM
12344;0;0;0;15;31;46;62;62;1:58:03 PM
12348;0;0;0;15;15;31;46;46;1:58:04 PM
12352;0;0;0;15;31;46;46;46;1:58:04 PM
12356;0;0;0;0;15;31;46;46;1:58:04 PM
12360;0;0;0;15;31;46;62;62;1:58:04 PM
12364;0;0;0;15;31;46;62;62;1:58:04 PM
12368;0;0;0;15;31;46;62;62;1:58:04 PM
12372;0;0;0;15;31;46;62;62;1:58:04 PM
12376;0;0;0;15;31;46;46;46;1:58:04 PM
12380;0;0;0;15;15;31;46;46;1:58:04 PM
12384;0;0;0;15;31;46;62;62;1:58:04 PM
12388;0;0;0;15;31;46;62;62;1:58:04 PM
12392;0;0;0;15;31;46;62;62;1:58:04 PM
12396;0;0;0;15;31;46;62;62;1:58:04 PM
12400;0;0;0;15;31;46;62;62;1:58:04 PM
12404;0;0;0;15;31;46;62;62;1:58:04 PM
12408;0;0;0;31;46;62;78;78;1:58:05 PM
12412;0;0;0;15;31;46;62;62;1:58:05 PM
12416;0;0;0;15;31;46;62;62;1:58:05 PM
12420;0;0;0;15;31;46;62;62;1:58:05 PM
12424;0;0;0;15;31;46;62;62;1:58:05 PM
12428;0;0;0;15;31;46;78;78;1:58:05 PM
12432;0;0;0;62;140;218;281;281;1:58:05 PM
12436;0;0;0;15;31;78;93;93;1:58:05 PM
12440;0;0;0;78;156;203;249;249;1:58:06 PM
12444;0;0;0;78;93;109;156;156;1:58:06 PM
12448;0;0;0;15;46;78;140;140;1:58:06 PM
12452;0;0;0;31;109;187;312;312;1:58:06 PM
12456;0;0;0;62;124;156;171;171;1:58:06 PM
12460;0;0;0;109;156;171;249;249;1:58:07 PM
12464;0;0;0;78;140;187;203;203;1:58:07 PM
12468;0;0;0;15;124;187;218;218;1:58:07 PM
12472;0;0;0;15;31;46;46;46;1:58:07 PM
12476;0;0;0;15;31;46;62;62;1:58:07 PM
12480;0;0;0;15;31;46;62;62;1:58:07 PM
12484;0;0;0;15;31;46;62;62;1:58:07 PM
12488;0;0;0;15;31;62;78;78;1:58:07 PM
12492;0;0;0;15;31;46;62;62;1:58:08 PM
12496;0;0;0;15;31;46;62;62;1:58:08 PM
12500;15;15;15;15;31;46;62;62;1:58:08 PM
12504;0;0;0;15;15;31;46;46;1:58:08 PM
12508;0;0;0;15;31;46;62;62;1:58:08 PM
12512;0;0;0;15;31;46;62;62;1:58:08 PM
12516;0;0;0;15;31;46;62;62;1:58:08 PM
12520;0;0;0;15;31;46;62;62;1:58:08 PM
12524;0;0;0;15;15;31;46;46;1:58:08 PM
12528;0;0;0;15;31;46;62;62;1:58:08 PM
12532;0;0;0;62;78;124;140;140;1:58:08 PM
12536;0;0;0;46;78;109;140;140;1:58:08 PM
12540;0;0;0;15;62;124;140;140;1:58:09 PM
12544;0;0;0;15;62;78;109;109;1:58:09 PM
12548;0;0;0;31;46;46;93;93;1:58:09 PM
12552;0;0;0;31;62;171;218;218;1:58:09 PM
12556;0;0;0;31;78;203;281;281;1:58:09 PM
12560;0;0;0;78;109;171;249;249;1:58:10 PM
12564;0;0;0;31;93;156;218;218;1:58:10 PM
12568;0;0;0;46;78;93;156;156;1:58:10 PM
12572;0;0;0;109;140;187;265;265;1:58:10 PM
12576;0;0;0;46;78;124;156;156;1:58:10 PM
12580;0;0;0;15;31;46;62;62;1:58:11 PM
12584;0;0;0;93;124;140;156;156;1:58:11 PM
12588;0;0;0;15;31;46;62;62;1:58:11 PM
12592;0;0;0;0;31;46;62;62;1:58:11 PM
12596;0;0;0;31;46;62;62;62;1:58:11 PM
12600;0;0;0;15;31;46;62;62;1:58:11 PM
12604;0;0;0;15;31;46;62;62;1:58:11 PM
12608;0;0;0;15;62;124;187;187;1:58:11 PM
12612;0;0;0;46;109;203;281;281;1:58:12 PM
12616;0;0;0;93;171;203;328;328;1:58:12 PM
12620;0;0;0;62;140;218;265;265;1:58:12 PM
12624;0;0;0;78;140;203;265;265;1:58:12 PM
12628;0;0;0;78;109;171;312;312;1:58:13 PM
12632;0;0;0;109;203;281;359;359;1:58:13 PM
12636;0;15;15;62;140;203;234;234;1:58:13 PM
12640;0;0;0;62;109;171;234;234;1:58:14 PM
12644;0;0;0;78;109;140;187;187;1:58:14 PM
12648;0;0;0;31;78;124;140;140;1:58:14 PM
12652;0;0;0;109;156;187;234;234;1:58:14 PM
12656;0;0;0;15;62;109;109;109;1:58:14 PM
12660;0;0;0;15;31;31;46;46;1:58:14 PM
12664;0;0;0;15;31;46;46;46;1:58:14 PM
12668;0;0;0;15;31;31;46;46;1:58:14 PM
12672;0;0;0;0;15;31;46;46;1:58:14 PM
12676;0;0;0;15;15;15;31;31;1:58:15 PM
12680;0;0;0;0;0;0;0;0;1:58:15 PM
12684;0;0;0;0;0;0;0;0;1:58:15 PM
12688;0;0;0;0;0;0;0;0;1:58:15 PM
12692;0;0;0;15;15;15;15;15;1:58:15 PM
12696;0;0;0;0;15;15;15;15;1:58:15 PM
12700;0;0;0;0;0;15;15;15;1:58:15 PM
12704;0;0;0;0;15;15;31;31;1:58:15 PM
12708;0;0;0;0;15;15;31;31;1:58:15 PM
12712;0;0;0;0;15;31;31;31;1:58:15 PM
12716;0;0;0;0;15;31;31;31;1:58:15 PM
12720;0;0;0;0;15;31;46;46;1:58:15 PM
12724;0;0;0;15;31;46;46;46;1:58:15 PM
12728;0;0;0;0;15;31;46;46;1:58:15 PM
12732;0;0;0;15;31;46;62;62;1:58:15 PM
12736;0;15;15;31;46;62;78;78;1:58:15 PM
12740;0;0;0;15;31;46;46;46;1:58:15 PM
12744;0;0;0;15;15;31;46;46;1:58:15 PM
12748;0;0;0;15;31;46;62;62;1:58:15 PM
12752;0;0;0;15;31;46;62;62;1:58:15 PM
12756;0;0;0;15;31;31;46;46;1:58:15 PM
12760;0;0;0;0;15;31;46;46;1:58:16 PM
12764;0;0;0;15;31;46;62;62;1:58:16 PM
12768;0;0;0;15;31;46;46;46;1:58:16 PM
12772;0;0;0;15;31;46;62;62;1:58:16 PM
12776;0;0;0;15;31;46;62;62;1:58:16 PM
12780;0;0;0;15;31;46;62;62;1:58:16 PM
12784;0;0;0;15;31;46;62;62;1:58:16 PM
12788;0;0;0;15;31;46;62;62;1:58:16 PM
12792;0;0;0;15;31;46;62;62;1:58:16 PM
12796;0;0;0;15;15;31;46;46;1:58:16 PM
12800;0;0;0;15;31;46;62;62;1:58:16 PM
12804;0;0;0;0;15;31;46;46;1:58:16 PM
12808;0;0;0;15;31;46;46;46;1:58:16 PM
12812;0;0;0;15;15;31;46;46;1:58:16 PM
12816;0;0;0;15;31;46;62;62;1:58:16 PM
12820;0;0;0;15;15;31;46;46;1:58:16 PM
12824;0;0;0;15;31;46;46;46;1:58:16 PM
12828;0;0;0;15;15;31;46;46;1:58:17 PM
12832;0;0;0;15;31;31;46;46;1:58:17 PM
12836;0;15;15;31;31;46;62;62;1:58:17 PM
12840;0;0;0;15;31;46;62;62;1:58:17 PM
12844;0;0;0;15;31;46;62;62;1:58:17 PM
12848;0;0;0;15;31;46;62;62;1:58:17 PM
12852;0;0;0;15;31;46;46;46;1:58:17 PM
12856;0;0;0;15;31;31;46;46;1:58:17 PM
12860;0;0;0;15;15;31;46;46;1:58:17 PM
12864;0;0;0;15;15;31;46;46;1:58:17 PM
12868;0;0;0;15;31;46;62;62;1:58:17 PM
12872;0;0;0;15;31;46;62;62;1:58:17 PM
12876;0;0;0;15;31;46;62;62;1:58:17 PM
12880;0;0;0;15;31;46;62;62;1:58:17 PM
12884;0;0;0;15;31;46;62;62;1:58:17 PM
12888;0;0;0;15;31;46;62;62;1:58:18 PM
12892;0;0;0;15;31;46;62;62;1:58:18 PM
12896;0;0;0;15;31;46;62;62;1:58:18 PM
12900;0;0;0;15;31;46;62;62;1:58:18 PM
12904;0;0;0;15;31;46;62;62;1:58:18 PM
12908;0;0;0;15;31;46;62;62;1:58:18 PM
12912;0;0;0;15;31;46;62;62;1:58:18 PM
12916;0;0;0;15;31;46;62;62;1:58:18 PM
12920;0;0;0;15;31;46;62;62;1:58:18 PM
12924;0;0;0;15;31;46;62;62;1:58:18 PM
12928;0;0;0;15;31;46;62;62;1:58:18 PM
12932;0;0;0;15;31;46;62;62;1:58:18 PM
12936;0;15;15;31;46;62;62;62;1:58:18 PM
12940;0;0;0;15;31;46;62;62;1:58:18 PM
12944;0;0;0;15;31;46;62;62;1:58:18 PM
12948;0;0;0;15;31;46;62;62;1:58:19 PM
12952;0;0;0;15;31;31;46;46;1:58:19 PM
12956;0;0;0;0;15;31;46;46;1:58:19 PM
12960;0;0;0;15;31;46;62;62;1:58:19 PM
12964;0;0;0;15;31;46;62;62;1:58:19 PM
12968;0;0;0;0;15;31;46;46;1:58:19 PM
12972;0;0;0;15;31;46;62;62;1:58:19 PM
12976;0;0;0;15;31;46;62;62;1:58:19 PM
12980;0;0;0;15;31;46;62;62;1:58:19 PM
12984;0;0;0;15;31;46;62;62;1:58:19 PM
12988;0;0;0;15;31;46;62;62;1:58:19 PM
12992;0;0;0;15;31;46;62;62;1:58:19 PM
12996;0;0;0;15;31;46;62;62;1:58:19 PM
13000;0;0;0;15;31;31;46;46;1:58:19 PM
13004;0;0;0;15;31;31;46;46;1:58:19 PM
13008;0;0;0;15;15;15;31;31;1:58:19 PM
13012;0;0;0;0;0;15;15;15;1:58:20 PM
13016;0;0;0;0;0;0;15;15;1:58:20 PM
13020;0;0;0;0;0;0;0;0;1:58:20 PM
13024;0;0;0;0;0;15;15;15;1:58:20 PM
13028;0;0;0;0;0;0;0;0;1:58:20 PM
13032;0;0;0;0;0;0;15;15;1:58:20 PM
13036;0;15;15;15;15;31;31;31;1:58:20 PM
13040;0;0;0;0;15;15;31;31;1:58:20 PM
13044;0;0;0;15;15;31;46;46;1:58:20 PM
13048;0;0;0;15;31;31;46;46;1:58:20 PM
13052;0;0;0;15;31;46;46;46;1:58:20 PM
13056;0;0;0;0;15;31;46;46;1:58:20 PM
13060;0;0;0;15;31;31;46;46;1:58:20 PM
13064;0;0;0;15;31;46;62;62;1:58:20 PM
13068;0;0;0;15;15;31;46;46;1:58:20 PM
13072;0;0;0;15;31;46;62;62;1:58:20 PM
13076;0;0;0;15;31;46;62;62;1:58:20 PM
13080;0;0;0;15;31;46;62;62;1:58:20 PM
13084;0;0;0;15;31;46;78;78;1:58:20 PM
13088;0;0;0;31;78;93;93;93;1:58:20 PM
13092;0;0;0;0;46;62;78;78;1:58:21 PM
13096;0;0;0;15;31;46;62;62;1:58:21 PM
13100;0;0;0;15;31;46;62;62;1:58:21 PM
13104;0;0;0;15;31;46;62;62;1:58:21 PM
13108;0;0;0;15;31;31;46;46;1:58:21 PM
13112;0;0;0;93;109;187;234;234;1:58:21 PM
13116;0;0;0;62;124;156;203;203;1:58:21 PM
13120;0;0;0;46;124;187;203;203;1:58:21 PM
13124;0;0;0;46;93;140;187;187;1:58:22 PM
13128;0;0;0;93;156;187;249;249;1:58:22 PM
13132;0;0;0;31;31;46;62;62;1:58:22 PM
13136;0;15;15;31;46;62;62;62;1:58:22 PM
13140;0;0;0;15;78;93;109;109;1:58:22 PM
13144;0;0;0;62;109;156;187;187;1:58:22 PM
13148;0;0;0;46;93;124;203;203;1:58:23 PM
13152;0;0;0;46;109;140;203;203;1:58:23 PM
13156;0;0;0;31;109;124;171;171;1:58:23 PM
13160;0;0;0;78;124;171;218;218;1:58:23 PM
13164;0;0;0;15;78;156;187;187;1:58:23 PM
13168;0;0;0;15;62;93;109;109;1:58:24 PM
13172;0;0;0;15;31;46;62;62;1:58:24 PM
13176;0;0;0;15;31;46;62;62;1:58:24 PM
13180;0;0;0;15;31;46;62;62;1:58:24 PM
13184;0;0;0;15;31;46;93;93;1:58:24 PM
13188;0;0;0;46;78;124;156;156;1:58:24 PM
13192;0;0;0;62;93;124;203;203;1:58:24 PM
13196;0;0;0;46;62;124;203;203;1:58:24 PM
13200;0;0;0;31;46;109;156;156;1:58:25 PM
13204;0;0;0;15;31;46;62;62;1:58:25 PM
13208;0;0;0;15;31;46;62;62;1:58:25 PM
13212;0;0;0;15;31;46;62;62;1:58:25 PM
13216;0;0;0;78;109;124;203;203;1:58:25 PM
13220;0;0;0;31;62;109;124;124;1:58:25 PM
13224;0;0;0;46;109;124;140;140;1:58:25 PM
13228;0;0;0;15;31;46;62;62;1:58:25 PM
13232;0;0;0;15;31;31;46;46;1:58:25 PM
13236;0;0;0;15;31;46;62;62;1:58:25 PM
13240;0;0;0;15;31;31;46;46;1:58:25 PM
13244;0;0;0;15;78;109;124;124;1:58:26 PM
13248;0;0;0;15;46;109;124;124;1:58:26 PM
13252;0;0;0;15;62;93;124;124;1:58:26 PM
13256;0;0;0;62;93;140;171;171;1:58:26 PM
13260;0;0;0;31;78;156;171;171;1:58:26 PM
13264;0;0;0;78;93;140;187;187;1:58:26 PM
13268;0;0;0;15;46;62;109;109;1:58:27 PM
13272;0;0;0;62;109;156;171;171;1:58:27 PM
13276;0;0;0;15;31;31;46;46;1:58:27 PM
13280;15;15;15;15;31;46;62;62;1:58:27 PM
13284;0;0;0;15;31;46;62;62;1:58:27 PM
13288;0;0;0;15;31;46;62;62;1:58:27 PM
13292;0;0;0;15;31;46;62;62;1:58:27 PM
13296;0;0;0;15;31;46;62;62;1:58:27 PM
13300;0;0;0;15;31;46;62;62;1:58:27 PM
13304;0;0;0;15;31;46;62;62;1:58:27 PM
13308;0;0;0;15;31;46;62;62;1:58:27 PM
13312;0;0;0;15;31;46;62;62;1:58:27 PM
13316;0;0;0;15;31;46;62;62;1:58:27 PM
13320;0;0;0;15;31;46;46;46;1:58:28 PM
13324;0;0;0;15;31;31;46;46;1:58:28 PM
13328;0;0;0;15;31;46;62;62;1:58:28 PM
13332;0;0;0;15;31;46;46;46;1:58:28 PM
13336;0;0;0;15;31;46;62;62;1:58:28 PM
13340;0;0;0;15;46;93;140;140;1:58:28 PM
13344;0;0;0;15;62;93;109;109;1:58:28 PM
13348;0;0;0;15;62;171;218;218;1:58:28 PM
13352;0;0;0;46;93;156;203;203;1:58:28 PM
13356;0;0;0;15;93;171;296;296;1:58:29 PM
13360;0;0;0;93;124;171;203;203;1:58:29 PM
13364;0;0;0;62;124;187;249;249;1:58:29 PM
13368;0;0;0;62;156;171;171;171;1:58:29 PM
13372;0;0;0;15;31;46;62;62;1:58:30 PM
13376;0;0;0;15;31;46;62;62;1:58:30 PM
13380;0;0;0;78;156;187;203;203;1:58:30 PM
13384;15;15;15;31;62;124;156;156;1:58:30 PM
13388;0;0;0;31;78;109;124;124;1:58:30 PM
13392;0;0;0;31;124;156;203;203;1:58:30 PM
13396;0;0;0;46;78;124;156;156;1:58:30 PM
13400;0;0;0;46;78;109;124;124;1:58:31 PM
13404;0;0;0;15;31;78;93;93;1:58:31 PM
13408;0;0;0;62;93;140;187;187;1:58:31 PM
13412;0;0;0;78;93;109;124;124;1:58:31 PM
13416;0;0;0;15;31;62;78;78;1:58:31 PM
13420;0;0;0;15;31;46;62;62;1:58:31 PM
13424;0;0;0;15;31;46;62;62;1:58:31 PM
13428;0;0;0;15;31;46;62;62;1:58:31 PM
13432;0;0;0;0;15;31;46;46;1:58:31 PM
13436;15;15;15;31;46;62;78;78;1:58:31 PM
13440;0;0;0;15;31;46;62;62;1:58:31 PM
13444;0;0;0;15;31;46;62;62;1:58:32 PM
13448;0;0;0;15;31;46;62;62;1:58:32 PM
13452;0;0;0;15;31;46;62;62;1:58:32 PM
13456;0;0;0;15;31;46;62;62;1:58:32 PM
13460;0;0;0;15;31;46;62;62;1:58:32 PM
13464;0;0;0;15;31;31;46;46;1:58:32 PM
13468;0;0;0;0;15;31;46;46;1:58:32 PM
13472;0;0;0;15;31;46;62;62;1:58:32 PM
13476;0;0;0;15;31;46;62;62;1:58:32 PM
13480;0;0;0;15;15;31;46;46;1:58:32 PM
13484;0;0;0;31;62;124;140;140;1:58:32 PM
13488;0;0;0;31;46;109;156;156;1:58:32 PM
13492;0;0;0;15;31;78;93;93;1:58:33 PM
13496;0;0;0;46;93;109;187;187;1:58:33 PM
13500;0;0;0;46;62;93;140;140;1:58:33 PM
13504;0;0;0;46;62;109;156;156;1:58:33 PM
13508;0;0;0;31;46;62;78;78;1:58:33 PM
13512;0;0;0;15;78;140;156;156;1:58:33 PM
13516;0;0;0;15;31;46;62;62;1:58:33 PM
13520;0;0;0;15;31;46;62;62;1:58:33 PM
13524;0;0;0;15;31;46;62;62;1:58:34 PM
13528;0;0;0;62;78;124;187;187;1:58:34 PM
13532;0;0;0;31;93;171;187;187;1:58:34 PM
13536;0;15;15;15;31;46;62;62;1:58:34 PM
13540;0;0;0;15;15;31;46;46;1:58:34 PM
13544;0;0;0;0;15;15;15;15;1:58:34 PM
13548;15;15;15;15;15;15;15;15;1:58:34 PM
13552;0;0;0;15;15;15;15;15;1:58:34 PM
13556;0;0;0;0;15;15;15;15;1:58:34 PM
13560;0;0;0;0;0;15;15;15;1:58:34 PM
13564;0;0;0;0;0;15;15;15;1:58:34 PM
13568;0;0;0;0;15;15;31;31;1:58:34 PM
13572;0;0;0;0;15;15;31;31;1:58:34 PM
13576;0;0;0;15;15;31;46;46;1:58:34 PM
13580;0;0;0;15;15;31;46;46;1:58:34 PM
13584;0;0;0;15;15;31;46;46;1:58:34 PM
13588;0;0;0;62;78;78;93;93;1:58:34 PM
13592;0;0;0;46;46;62;78;78;1:58:35 PM
13596;0;0;0;0;15;31;46;46;1:58:35 PM
13600;0;0;0;31;46;140;156;156;1:58:35 PM
13604;0;0;0;15;31;46;62;62;1:58:35 PM
13608;0;0;0;15;31;46;46;46;1:58:35 PM
13612;0;0;0;15;15;31;46;46;1:58:35 PM
13616;0;0;0;15;31;46;62;62;1:58:35 PM
13620;0;0;0;15;31;46;62;62;1:58:35 PM
13624;0;0;0;15;31;46;62;62;1:58:35 PM
13628;0;0;0;15;31;46;46;46;1:58:35 PM
13632;0;0;0;15;15;31;46;46;1:58:35 PM
13636;0;15;15;31;46;62;62;62;1:58:35 PM
13640;0;0;0;15;31;46;62;62;1:58:35 PM
13644;0;0;0;15;31;46;46;46;1:58:36 PM
13648;0;0;0;15;15;31;46;46;1:58:36 PM
13652;0;0;0;15;15;31;46;46;1:58:36 PM
13656;0;0;0;15;31;31;46;46;1:58:36 PM
13660;0;0;0;15;31;46;62;62;1:58:36 PM
13664;0;0;0;15;31;46;62;62;1:58:36 PM
13668;0;0;0;15;31;46;62;62;1:58:36 PM
13672;0;0;0;15;31;46;62;62;1:58:36 PM
13676;0;0;0;15;31;46;62;62;1:58:36 PM
13680;0;0;0;15;31;46;62;62;1:58:36 PM
13684;0;0;0;15;31;46;62;62;1:58:36 PM
13688;0;0;0;15;15;31;46;46;1:58:36 PM
13692;0;0;0;0;15;31;46;46;1:58:36 PM
13696;0;0;0;15;31;46;62;62;1:58:36 PM
13700;0;0;0;15;31;46;62;62;1:58:36 PM
13704;0;0;0;15;31;46;62;62;1:58:37 PM
13708;0;0;0;15;31;46;62;62;1:58:37 PM
13712;0;0;0;15;31;46;62;62;1:58:37 PM
13716;0;0;0;15;31;46;62;62;1:58:37 PM
13720;0;0;0;15;31;46;62;62;1:58:37 PM
13724;0;0;0;15;31;46;62;62;1:58:37 PM
13728;0;0;0;15;31;46;62;62;1:58:37 PM
13732;0;0;0;15;31;46;62;62;1:58:37 PM
13736;0;0;0;15;31;46;62;62;1:58:37 PM
13740;0;0;0;15;31;46;46;46;1:58:37 PM
13744;0;0;0;15;31;46;46;46;1:58:37 PM
13748;0;0;0;15;15;31;46;46;1:58:37 PM
13752;0;0;0;0;15;31;46;46;1:58:37 PM
13756;0;0;0;15;15;31;46;46;1:58:37 PM
13760;0;0;0;15;31;46;62;62;1:58:37 PM
13764;0;0;0;15;15;31;46;46;1:58:38 PM
13768;0;0;0;0;15;31;46;46;1:58:38 PM
13772;0;0;0;15;31;46;62;62;1:58:38 PM
13776;0;0;0;15;31;46;46;46;1:58:38 PM
13780;0;0;0;15;31;31;46;46;1:58:38 PM
